policy_name,policy_index,policy_file,statement_index,statement_id,is_faulty,accuracy,total_requests,failed_requests,statement_effect,statement_action,statement_resource
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,12,allow_b74f3c31,True,44.0,50,28,Allow,ec2:TerminateInstances,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,13,deny_eaed18a0,True,40.0,50,30,Deny,"['ec2:TerminateInstances', 'ec2:RunInstances']",arn:aws:kms:us-east-1:123456789012:key/forbidden-key
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,14,deny_66043e28,True,40.0,50,30,Deny,iam:DeleteUser,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,15,deny_28c378f8,True,40.0,50,30,Deny,ec2:DescribeInstances,arn:aws:iam::123456789012:role/admin-role
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,16,deny_84a23a99,True,40.0,50,30,Deny,iam:DeleteUser,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,17,deny_c07b89e5,True,40.0,50,30,Deny,iam:CreateUser,"['arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table']"
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,18,deny_80f0eb77,True,40.0,50,30,Deny,ec2:CreateSecurityGroup,arn:aws:s3:::forbidden-bucket/document.txt
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,19,deny_20bcd70c,True,40.0,50,30,Deny,iam:CreateUser,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,20,deny_f8bf4688,True,40.0,50,30,Deny,"['ec2:TerminateInstances', 'ec2:DescribeInstances']",arn:aws:s3:::forbidden-bucket/document.txt
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,21,deny_15a330f2,True,40.0,50,30,Deny,lambda:CreateFunction,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,22,deny_40e365a1,True,40.0,50,30,Deny,"['ec2:CreateSecurityGroup', 'ec2:RunInstances']",arn:aws:kms:us-east-1:123456789012:key/forbidden-key
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,23,deny_020427ff,True,40.0,50,30,Deny,lambda:InvokeFunction,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,24,deny_18129b90,True,40.0,50,30,Deny,lambda:InvokeFunction,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,25,deny_f20bc8e5,True,40.0,50,30,Deny,ec2:CreateSecurityGroup,arn:aws:iam::123456789012:role/admin-role
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,26,deny_ba65e897,True,40.0,50,30,Deny,dynamodb:PutItem,"['arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table']"
policy_2_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_2_iter_1.json,27,deny_bfb9c1a5,True,40.0,50,30,Deny,ec2:DescribeInstances,arn:aws:iam::123456789012:role/admin-role
